,model,method,mean_tbc,std_tbc,mean_wiki,std_wiki,self n=2,self n=3,self n=4,WT103 n=2,WT103 n=3,WT103 n=4,TBC n=2,TBC n=3,TBC n=4
214,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",Parallel-015,0.008,0.0,0.009000000000000001,0.0,0.9423076923076923,0.99251026818072,0.9991280518186347,0.9139305816135085,0.9890070065233149,0.9987543597409069,0.9269465290806754,0.9917854554240154,0.9991280518186347
215,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",Parallel-015,0.027999999999999997,0.002,0.027000000000000003,0.002,0.8396497961141761,0.9833086053412463,0.9987241643276346,0.7621731830175102,0.9676063303659743,0.995024240877775,0.7481410410170305,0.9711918892185954,0.9975759122225057
216,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",sequential,0.067,0.003,0.077,0.008,0.31626210186614284,0.5692889341282537,0.7510185604345858,0.28791918058088956,0.58135815035626,0.7789346612343443,0.3057387400028062,0.6102951868547332,0.8053417836124943
217,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",sequential,0.065,0.004,0.069,0.006999999999999999,0.3078571428571429,0.5600651755295512,0.7431559520147647,0.2827142857142857,0.5821359798548363,0.7820670562903722,0.2967142857142857,0.6028736483483929,0.8028298984927714
218,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",sequential,0.057999999999999996,0.004,0.068,0.003,0.3114846729764091,0.5617220676526578,0.752545979632163,0.28040683712388753,0.5813442670962073,0.7876576987384101,0.30639920892781464,0.6096060916678869,0.807873537011704
219,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",sequential,0.064,0.004,0.071,0.004,0.3008325102299986,0.5598946906537955,0.7516320024290268,0.2757160999012276,0.585051923358198,0.7891301047517838,0.29843375194017213,0.6109404709667983,0.8112949749506604
220,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",sequential,0.033,0.002,0.039,0.003,0.6912857142857143,0.8942222222222223,0.9675384615384616,0.5914285714285714,0.8508148148148148,0.9504615384615385,0.6272857142857143,0.8792592592592593,0.9696923076923077
221,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",sequential,0.053,0.004,0.059000000000000004,0.003,0.567244050133784,0.8416289592760181,0.9469777306468717,0.4614842979861991,0.7917092395270764,0.9313740342372367,0.49809885931558934,0.8265946577142023,0.9522799575821845
222,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",sequential,0.064,0.005,0.071,0.006999999999999999,0.30883167220376523,0.55233725265271,0.7375074360499703,0.2761627906976744,0.5725552050473186,0.77558001189768,0.3019102990033223,0.596931459707485,0.7956573468173707
223,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",sequential,0.009000000000000001,0.0,0.01,0.0,0.9471183897987249,0.9931604077945542,0.9990665422056274,0.9156144518064758,0.9898051361465996,0.9986664888651821,0.9316164520565071,0.9925151632468706,0.9990665422056274
224,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",sequential,0.022000000000000002,0.001,0.023,0.0,0.7814829876643622,0.9469622562087835,0.9870583103097281,0.7009624508607836,0.9232496141433983,0.9794968736367602,0.7246848312322082,0.9405079275992704,0.9870583103097281
225,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",sequential,0.02,0.0,0.122,0.0,0.0,0.0,0.0,0.00038095238095238096,0.0014,0.002105263157894737,0.0007619047619047619,0.0016,0.002105263157894737
226,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",sequential,0.163,0.024,0.057,0.003,0.0082855321861058,0.013686336100516042,0.02067981934870454,0.014234119396643298,0.034776755665245684,0.05633468029474685,0.017420862545145528,0.03836661431456136,0.05823627287853577
227,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",sequential,0.14400000000000002,0.009000000000000001,0.055999999999999994,0.005,0.011650074136835416,0.02147170655334377,0.033641317223406776,0.01885193814869731,0.047864012525162154,0.07604832977967306,0.021817411565346324,0.05121896667412212,0.07746979388770434
228,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",sequential,0.02,0.0,0.122,0.0,0.0,0.0,0.0,0.00038095238095238096,0.0014,0.002105263157894737,0.0007619047619047619,0.0016,0.002105263157894737
229,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",sequential,0.064,0.01,0.048,0.004,0.5962892741061755,0.8324922904401458,0.9109529343404997,0.5139490790899242,0.8065601345668629,0.9142940151074956,0.5343986998916577,0.8281469021586768,0.9248983149331784
230,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",sequential,0.11900000000000001,0.018000000000000002,0.054000000000000006,0.005,0.389687235841082,0.6322543015456401,0.7460725075528701,0.33572837418991264,0.6466899970836979,0.7794561933534743,0.3395322626091857,0.6501895596383785,0.7880664652567976
231,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",sequential,0.02,0.0,0.122,0.0,0.0,0.0,0.0,0.00038095238095238096,0.0014,0.002105263157894737,0.0007619047619047619,0.0016,0.002105263157894737
232,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",sequential,0.009000000000000001,0.0,0.01,0.0,0.9495671810312383,0.9935241549022147,0.9986614910989158,0.9210889474344499,0.9902862323533221,0.9985276402088074,0.9347635177518504,0.9930060872943919,0.9986614910989158
233,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",sequential,0.028999999999999998,0.001,0.027999999999999997,0.001,0.8537956888472352,0.9880521361332368,0.998755599800896,0.7719072164948454,0.9693458846246681,0.9963912394225983,0.7767104029990628,0.9755008447984552,0.9982578397212544
234,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",sequential,0.063,0.001,0.07,0.01,0.3096973094170404,0.5527156549520766,0.7353827606992164,0.2837724215246637,0.5787104269532385,0.7787823990355636,0.304512331838565,0.6010746442056346,0.7986738999397227
235,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",sequential,0.065,0.005,0.07400000000000001,0.006999999999999999,0.30439781546421385,0.5491949910554562,0.7357176033441709,0.2699051451566542,0.5624627310673822,0.7722557671466171,0.2992239149180799,0.5952593917710197,0.7970274036228518
236,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",sequential,0.062,0.006,0.078,0.013999999999999999,0.31532025785214646,0.5707996023292146,0.7691061699307907,0.28281442874777124,0.5889788382332055,0.8012074804888824,0.3050336030722809,0.6195142735406902,0.8255043439846856
237,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=False,top_k=0",sequential,0.062,0.008,0.07200000000000001,0.011000000000000001,0.3161081385525204,0.5551663747810858,0.7326567706755529,0.29188960856096874,0.5769118505545826,0.7724931838836716,0.3104759222754154,0.6024518388791593,0.7915783096031506
238,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=0",sequential,0.033,0.003,0.037000000000000005,0.004,0.7091605218377766,0.9088503381358424,0.9737484737484737,0.6059273964832672,0.8695971773007939,0.9598595848595849,0.647334089619966,0.8969420758600412,0.9748168498168498
239,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=100",sequential,0.048,0.002,0.053,0.003,0.5900725041829337,0.8537994799190985,0.9562350119904077,0.4892638036809816,0.8091592025426178,0.9388489208633094,0.524261015058561,0.8409419242993355,0.959832134292566
240,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=False,top_k=0",sequential,0.066,0.004,0.08,0.009000000000000001,0.315671117357695,0.5688273852876912,0.7576719576719577,0.28011243851018974,0.5852876911871814,0.7906273620559335,0.30302178496134924,0.6129643117261471,0.8166288737717309
241,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=0",sequential,0.008,0.0,0.009000000000000001,0.001,0.9526837021640787,0.9943246311010215,0.9988279723922385,0.9204059175938378,0.9910455290705007,0.998567521812736,0.9380119819048783,0.9935679152478244,0.9988279723922385
242,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=100",sequential,0.024,0.001,0.024,0.001,0.7930607187112764,0.9508056466562099,0.9902410173000148,0.7098994905686355,0.9312704976472266,0.9831435753363892,0.7305521134517418,0.9421075146157136,0.9884666568091084
243,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",sequential,0.102,0.046,0.057,0.021,0.0,0.0,0.0,0.0033422459893048127,0.009405255878284923,0.012893982808022923,0.003877005347593583,0.009543568464730291,0.013037249283667621
244,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",sequential,0.152,0.027000000000000003,0.049,0.006,0.020249221183800622,0.03256150506512301,0.04528230390299356,0.02544132917964694,0.06114327062228654,0.0907540735126942,0.027518172377985463,0.06367583212735166,0.09283819628647215
245,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",sequential,0.13,0.027000000000000003,0.053,0.004,0.019759036144578312,0.03414225941422594,0.05205240174672489,0.026184738955823295,0.06694560669456066,0.10183406113537118,0.02779116465863454,0.06828451882845188,0.10445414847161572
246,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=False,top_k=0",sequential,0.094,0.012,0.052000000000000005,0.015,0.0,0.0,0.0,0.002263083451202263,0.0063049853372434015,0.00898021308980213,0.0031117397454031117,0.00718475073313783,0.009436834094368341
247,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=0",sequential,0.069,0.015,0.045,0.003,0.6066582738844594,0.823674297305129,0.8963185574755823,0.5148971884179605,0.8019414662416691,0.8960180315552216,0.541474332074416,0.8186033033903216,0.9086401202103681
248,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=100",sequential,0.115,0.021,0.059000000000000004,0.01,0.378135949544499,0.6179628554846198,0.7487218045112782,0.32908199018920814,0.632617527568195,0.7852631578947369,0.33791170287316047,0.6517701683110854,0.8003007518796993
249,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=False,top_k=0",sequential,0.114,0.046,0.064,0.015,0.0,0.0,0.0,0.0043130990415335465,0.011148086522462563,0.01545138888888889,0.004952076677316294,0.011813643926788686,0.016145833333333335
250,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",sequential,0.009000000000000001,0.0,0.009000000000000001,0.0,0.9465286236297199,0.9937185929648241,0.9988326848249027,0.9098660170523751,0.9889447236180905,0.998443579766537,0.9267965895249696,0.9923366834170855,0.9988326848249027
251,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",sequential,0.027999999999999997,0.002,0.027000000000000003,0.001,0.8590182648401826,0.9869565217391304,0.9979418886198547,0.7771689497716895,0.972855464159812,0.9957627118644068,0.7769406392694064,0.9773207990599295,0.9976997578692494
252,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",sequential,0.057999999999999996,0.004,0.078,0.003,0.3252542136787853,0.5627074613941405,0.7423266956131157,0.28848028973394624,0.5844999278395151,0.7832010780056895,0.324418442680039,0.6237552316351566,0.8135948495283725
253,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",sequential,0.062,0.008,0.07200000000000001,0.008,0.30758407204164906,0.5540974044911052,0.7383870479648964,0.2808498663289714,0.5866141732283464,0.7812074443940081,0.3061770085830871,0.610527850685331,0.8067786351944318
254,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",sequential,0.057999999999999996,0.006999999999999999,0.069,0.003,0.3158194503773316,0.557950686549535,0.7321784455005366,0.28577530969671083,0.5879226339878931,0.7849149164494864,0.3156770610850064,0.6211427727742507,0.8053043078338188
255,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",sequential,0.067,0.004,0.076,0.009000000000000001,0.3023745960376563,0.5361875637104995,0.7210637654880628,0.28214135169312915,0.5666229794670161,0.76186158960411,0.3057468034284109,0.5983690112130479,0.7878513145965549
256,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",sequential,0.055,0.004,0.061,0.003,0.6251210402545304,0.8623011892821321,0.9558626839054837,0.491630930972472,0.8029803696804699,0.9311933422499629,0.541292018259787,0.8416678607250322,0.9591321147272998
257,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",sequential,0.061,0.003,0.07200000000000001,0.003,0.5708088441085922,0.8252610208816705,0.931086367739994,0.44948222781975933,0.7752320185614849,0.9166415889256696,0.4920235096557515,0.810614849187935,0.9413180860668071
258,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",sequential,0.064,0.011000000000000001,0.07,0.003,0.3062823562333846,0.5424097433666811,0.7272453738528659,0.2806772072198125,0.5759025663331884,0.7752369489995486,0.3102000839513082,0.6063505872118312,0.7953964194373402
259,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",sequential,0.009000000000000001,0.0,0.01,0.0,0.9453881968038254,0.9920748343510458,0.997582919296361,0.9156914558953064,0.9879173704040535,0.9974486370350477,0.9304139927016484,0.9916850721060153,0.997582919296361
260,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",sequential,0.023,0.001,0.024,0.001,0.7721861471861472,0.930551666199944,0.9719965177016832,0.6912878787878788,0.9066087930551666,0.9638711549622752,0.7060335497835498,0.9200504060487259,0.972576900754498
261,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",sequential,0.019,0.0,0.043,0.0,0.0,0.0,0.0,0.001,0.0026666666666666666,0.004,0.003,0.004,0.004
262,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",sequential,0.255,0.017,0.107,0.006999999999999999,0.011180801745295883,0.02276043186460461,0.03608409162221525,0.020452686119443685,0.05806828129559381,0.08848446815186696,0.02617943823288792,0.06390428946600525,0.0913084405396925
263,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",sequential,0.267,0.018000000000000002,0.106,0.008,0.016591676040494937,0.02862307924073516,0.04120700843608047,0.024746906636670417,0.06146429647484182,0.08663205710577547,0.030089988751406074,0.06507984332630311,0.08890330953926022
264,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",sequential,0.019,0.0,0.043,0.0,0.0,0.0,0.0,0.001,0.0026666666666666666,0.004,0.003,0.004,0.004
265,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",sequential,0.087,0.019,0.062,0.003,0.5836915636754433,0.8213640783442144,0.8993385102099511,0.4752821063944116,0.7883039311015418,0.8960310612597067,0.5051047823750672,0.8059452701764134,0.911130284728214
266,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",sequential,0.141,0.017,0.064,0.004,0.42030629608621667,0.681538009979454,0.7974452554744526,0.36372660238230287,0.6847666568828882,0.8269464720194647,0.3516732841747022,0.6879953037863222,0.8353102189781022
267,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",sequential,0.019,0.0,0.043,0.0,0.0,0.0,0.0,0.001,0.0026666666666666666,0.004,0.003,0.004,0.004
268,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",sequential,0.009000000000000001,0.0,0.01,0.0,0.9559007767476823,0.9946973616140714,0.9990644212777332,0.9210724129290905,0.9910760475944128,0.9990644212777332,0.9366073665747933,0.9943093636833937,0.9990644212777332
269,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",sequential,0.027000000000000003,0.001,0.026000000000000002,0.001,0.8213981762917933,0.9690282131661442,0.9945631067961165,0.7420060790273556,0.9529780564263323,0.9895145631067961,0.7440729483282674,0.961128526645768,0.993915857605178
270,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",sequential,0.059000000000000004,0.006999999999999999,0.076,0.008,0.2970453241537579,0.54239809580482,0.725123609394314,0.275530694205393,0.5728949717346028,0.7720951792336218,0.30866322432587495,0.6054745611425171,0.796353522867738
271,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",sequential,0.07200000000000001,0.005,0.071,0.006999999999999999,0.3175773344897369,0.5680863827234554,0.7402617637893425,0.2911246024862677,0.5992801439712058,0.7909005920847616,0.32220294882914136,0.6241751649670066,0.8102212527267061
272,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",sequential,0.069,0.004,0.077,0.005,0.3123063925654745,0.5488908347927612,0.7370493789760678,0.27907631653055476,0.5723876240513719,0.7827930930021205,0.3124471979724021,0.6096030356100408,0.8049076037564374
273,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=False,top_k=0",sequential,0.067,0.006,0.076,0.004,0.3192754033399377,0.5475352112676056,0.720682302771855,0.28927257288423436,0.5771713615023474,0.7753579043557721,0.3225304273988112,0.6062206572769953,0.7962229667986598
274,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=0",sequential,0.052000000000000005,0.005,0.065,0.005,0.6141179839633448,0.8615978615978616,0.9582048118445404,0.48711340206185566,0.7986337986337987,0.9322948797038865,0.5468213058419243,0.8446688446688446,0.9615977791486736
275,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=100",sequential,0.059000000000000004,0.003,0.07400000000000001,0.008,0.5625170625170626,0.8271622385528548,0.9246996777029006,0.4486759486759487,0.7796777840587903,0.9208907119835922,0.5054600054600055,0.8181175805539853,0.9402285379431585
276,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=False,top_k=0",sequential,0.065,0.005,0.073,0.002,0.303869710467706,0.5416786847418518,0.7188809096349491,0.2767260579064588,0.5706662820882608,0.7692998204667864,0.298858574610245,0.5922988174214018,0.7869539198084979
277,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=0",sequential,0.009000000000000001,0.0,0.01,0.0,0.9516026859242367,0.9917571634175062,0.9991884214797782,0.9195489674395033,0.9896637446029046,0.9990531583930745,0.9319650323071076,0.9913646473897684,0.9990531583930745
278,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=100",sequential,0.024,0.002,0.024,0.002,0.7851142032029405,0.9328175895765473,0.9738690643439168,0.7054344972433709,0.9182953311617806,0.9692329305984827,0.7203990548700446,0.9264386536373507,0.9748524866535544
279,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",sequential,0.293,0.098,0.11800000000000001,0.035,0.0,0.0,0.0,0.007647058823529412,0.020634920634920634,0.029310344827586206,0.00823529411764706,0.021904761904761906,0.030344827586206897
280,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",sequential,0.275,0.039,0.102,0.011000000000000001,0.024357838795394153,0.04450691028343874,0.06812531079065141,0.029229406554472984,0.08292340126493324,0.12705121829935356,0.034765279007971654,0.08737409229327711,0.13252113376429636
281,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",sequential,0.295,0.035,0.106,0.006999999999999999,0.03335649756775538,0.062146892655367235,0.09147935180345008,0.03822098679638638,0.10292311471382952,0.15682174594877157,0.039147556173268476,0.10562515352493244,0.16048092002090958
282,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=False,top_k=0",sequential,0.261,0.059000000000000004,0.113,0.006999999999999999,0.0,0.0,0.0,0.005965909090909091,0.01712538226299694,0.025165562913907286,0.008238636363636363,0.019877675840978593,0.02682119205298013
283,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=0",sequential,0.078,0.015,0.057,0.001,0.5733562640560921,0.8093544857768052,0.8942675159235669,0.4716232305860564,0.7789934354485777,0.8942675159235669,0.4995369757904485,0.8021061269146609,0.9095541401273886
284,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=100",sequential,0.115,0.021,0.062,0.008,0.4086607398910238,0.6534918276374443,0.7696577243293247,0.350731287639805,0.6705794947994056,0.8126734505087881,0.3467163751075423,0.6713224368499257,0.8208448967005859
285,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=False,top_k=0",sequential,0.36,0.052000000000000005,0.132,0.018000000000000002,0.0,0.0,0.0,0.005115089514066497,0.015027322404371584,0.021994134897360705,0.007161125319693095,0.016939890710382512,0.02346041055718475
286,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",sequential,0.009000000000000001,0.001,0.01,0.001,0.9491438793764375,0.9947201689545935,0.999044499044499,0.9168157423971377,0.9915522703273495,0.9986349986349986,0.9329159212880143,0.9939281942977825,0.999044499044499
287,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",sequential,0.027000000000000003,0.003,0.026000000000000002,0.001,0.8299056375514154,0.9748003992015968,0.9942055112026783,0.7545366561819502,0.9582085828343313,0.9885397888230749,0.7470360512944593,0.9628243512974052,0.9931753798609323
